25.000119	11
25.000119	4
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000118	6
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	9
25.000119	17
25.000119	10
25.000119	17
25.000119	11
25.000119	17
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	11
25.000119	5
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	18
25.000119	18
25.000119	9
25.000119	18
25.000119	10
25.000119	18
25.000119	11
25.000119	18
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	11
25.000119	6
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	9
25.000119	19
25.000119	10
25.000119	19
25.000119	11
25.000119	19
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	7
25.000119	7
25.000119	21
25.000119	9
25.000119	7
25.000119	10
25.000119	7
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	21
25.000119	9
25.000119	20
25.000119	10
25.000119	20
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	21
25.000119	9
25.000119	8
25.000119	10
25.000119	8
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	21
25.000119	10
25.000119	21
25.000119	11
25.000119	21
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	9
25.000119	9
25.000119	11
25.000119	9
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	22
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	11
25.000119	10
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	11
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000000	27
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000118	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000116	14
25.000119	14
25.000119	14
25.000119	14
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000119	14
25.000119	15
25.000119	14
25.000119	14
25.000119	14
25.000114	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	10
25.000119	3
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	10
25.000119	16
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	9
25.000119	4
25.000119	4
25.000119	4
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000119	6
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	14
25.000119	9
25.000119	22
25.000119	10
25.000119	17
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	14
25.000118	14
25.000119	14
25.000119	14
25.000119	5
25.000119	5
25.000118	9
25.000119	5
25.000119	5
25.000119	5
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000118	14
25.000119	14
25.000119	14
25.000119	18
25.000119	18
25.000118	9
25.000119	18
25.000119	18
25.000119	18
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	14
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000118	9
25.000119	6
25.000119	6
25.000119	6
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000118	19
25.000118	19
25.000118	19
25.000118	19
25.000118	19
25.000119	19
25.000119	19
25.000119	19
25.000117	11
25.000118	24
25.000118	12
25.000118	25
25.000118	13
25.000118	26
25.000119	7
25.000119	7
25.000119	7
25.000118	9
25.000119	7
25.000119	7
25.000119	7
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	20
25.000119	20
25.000118	9
25.000119	22
25.000119	10
25.000119	20
25.000119	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000118	9
25.000119	22
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	22
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000118	9
25.000119	9
25.000119	9
25.000117	11
25.000118	24
25.000118	12
25.000118	25
25.000118	13
25.000118	26
25.000119	10
25.000119	22
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000117	11
25.000118	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000117	11
25.000117	12
25.000117	25
25.000117	13
25.000117	26
25.000118	12
25.000118	25
25.000118	13
25.000118	26
25.000000	27
25.000119	2
25.000119	2
25.000119	2
25.000119	15
25.000119	2
25.000119	2
25.000119	6
25.000119	19
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	3
25.000119	3
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	10
25.000119	16
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	9
25.000119	4
25.000119	4
25.000119	4
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	2
25.000119	6
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	2
25.000119	9
25.000119	17
25.000119	10
25.000119	17
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	2
25.000119	19
25.000119	2
25.000119	2
25.000119	5
25.000119	5
25.000119	9
25.000119	5
25.000119	5
25.000119	5
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	19
25.000119	2
25.000119	2
25.000119	8
25.000119	18
25.000119	9
25.000119	18
25.000119	10
25.000119	18
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	2
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	9
25.000119	6
25.000119	6
25.000119	6
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	9
25.000119	19
25.000119	19
25.000119	19
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	7
25.000119	7
25.000119	7
25.000119	9
25.000119	7
25.000119	7
25.000119	7
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	20
25.000119	9
25.000119	20
25.000119	10
25.000119	20
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	9
25.000119	8
25.000119	8
25.000119	8
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	21
25.000119	10
25.000119	21
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	9
25.000119	9
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	22
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
24.000000	27
25.000000	27
25.000000	27
25.000000	27
25.000000	27
25.000119	3
25.000119	3
25.000119	15
25.000119	3
25.000119	3
25.000119	6
25.000119	15
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	4
25.000119	15
25.000119	5
25.000119	15
25.000119	6
25.000119	15
25.000119	7
25.000119	15
25.000119	8
25.000119	15
25.000119	9
25.000119	15
25.000119	10
25.000119	16
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	15
25.000119	4
25.000119	4
25.000119	6
25.000119	15
25.000119	4
25.000119	4
25.000119	4
25.000119	4
25.000119	4
25.000119	4
25.000119	4
25.000119	4
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	15
25.000119	15
25.000116	6
25.000119	15
25.000119	15
25.000119	15
25.000119	15
25.000119	15
25.000119	17
25.000119	17
25.000119	17
25.000119	17
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	5
25.000119	6
25.000119	19
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	6
25.000119	19
25.000119	7
25.000119	15
25.000119	8
25.000119	18
25.000119	9
25.000119	18
25.000119	10
25.000119	18
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	15
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	19
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	20
25.000119	9
25.000119	20
25.000119	10
25.000119	20
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	8
25.000119	8
25.000119	8
25.000119	8
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	21
25.000119	10
25.000119	21
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	9
25.000119	9
25.000119	9
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	22
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	10
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
24.000000	27
25.000000	27
25.000000	27
25.000000	27
25.000000	27
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	4
25.000119	4
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	3
25.000119	3
25.000119	6
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	3
25.000119	9
25.000119	17
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	3
25.000119	3
25.000119	5
25.000119	3
25.000119	3
25.000119	5
25.000119	5
25.000119	5
25.000119	5
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	3
25.000119	18
25.000119	3
25.000119	3
25.000119	8
25.000119	18
25.000119	9
25.000119	18
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	3
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	6
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	7
25.000119	19
25.000119	8
25.000119	19
25.000119	9
25.000119	19
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	7
25.000119	10
25.000119	23
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	8
25.000119	20
25.000119	9
25.000119	20
25.000119	10
25.000119	23
